"","AT2_1_C01_IL3542","AT2_1_C02_IL3541","AT2_1_C05_IL3548","AT2_1_C06_IL3544","AT2_1_C07_IL3542","AT2_1_C08_IL3541","AT2_1_C09_IL3541","AT2_1_C10_IL3548","AT2_1_C11_IL3548","AT2_1_C12_IL3544","AT2_1_C13_IL3542","AT2_1_C16_IL3545","AT2_1_C17_IL3545","AT2_1_C19_IL3542","AT2_1_C20_IL3548","AT2_1_C31_IL3541","AT2_1_C32_IL3542","AT2_1_C34_IL3545","AT2_1_C38_IL3542","AT2_1_C40_IL3545","AT2_1_C41_IL3545","AT2_1_C43_IL3541","AT2_1_C50_IL3543","AT2_1_C51_IL3544","AT2_1_C53_IL3549","AT2_1_C54_IL3547","AT2_1_C56_IL3543","AT2_1_C59_IL3546","AT2_1_C62_IL3543","AT2_1_C63_IL3544","AT2_1_C65_IL3546","AT2_1_C66_IL3547","AT2_1_C67_IL3543","AT2_1_C68_IL3544","AT2_1_C70_IL3546","AT2_1_C72_IL3547","AT2_1_C76_IL3547","AT2_1_C78_IL3546","AT2_1_C80_IL3544","AT2_1_C83_IL3547","AT2_1_C89_IL3547","AT2_1_C92_IL3544","AT2_1_C93_IL3543","AT2_1_C94_IL3547","AT2_1_C96_IL3546"
"Gpr35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr37l1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5199192606225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71149490665009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr56",0,0,0,0,0,0,0,0,4.87757249031538,0,0,0,2.04905217979514,0,0,4.89894837844471,1.84242778797089,4.48087258076991,0,0,0,0,0,3.33919440731207,1.07290840866857,2.35665091856567,3.07711479166242,0,0,0,0,0,3.1966872964952,3.5189001726944,0,3.92679647717501,0,0,0,0,0,0,3.1837564486512,0,0
"Gpr6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr77",4.59242115632346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366140335770504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7307268953712,0,0
"Gpr81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr89",0,0,0,0,0,0,0,0,0,3.43753403935244,0,0,0,0,0,0,0,4.4115957253203,0,0,0,0,0,3.43918427877475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gprasp1",0,0,0,0,0,0,0,0,3.75749268626104,0,0,0,0,4.21200896011356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222816923417667,0,0,0,0,0,0,0,0,0
"Gprasp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gprc5a",8.13911131446933,3.80574645126894,0,5.32821893671613,0,0,0,3.55422045697651,0,6.18080626680258,0,0,2.89318744573256,4.92708103428167,2.01948487124285,5.08388987188811,0,0,3.88573053400146,5.50009136347564,0,0,0,0,1.91412437697029,3.19783709060674,0,1.3918666819228,6.95291593227631,0,0,6.43707123423961,0,0,7.38152564739217,0,0,0,2.23259322480356,0,0,0,1.023865662421,0,0
"Gprc5b",6.48494531175977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34796677683461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gprc5c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gprc5d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gprc6a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gprin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gprin2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gprin3",0,4.36843312446466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gps1",2.74092756031863,0,0,0,0,0,4.36970377246345,0,0,0,0,0,5.06624852409626,5.38846165310639,2.19054849155071,0,0,0,0,0,5.21174036814546,0,0,0,0,0,0,1.56415375898456,0,0,0,0,5.20885666835396,0,0,0,0,0,2.40445629694071,0,4.29158882455009,0,0,0,0
"Gps2",0,0,0,0,0,0,0,0,0,0,0,0,5.35629173523833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07235023166722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19568618242421
"Gpsm1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpsm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpsm3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpt",0,2.26859608134459,2.66466487241853,0,0,0,0,0,0,0,4.12662601287567,6.15185272973576,0,4.02747257020065,0,0,0,0,0,4.89727431398647,3.72563210513832,0,0,6.26042467612649,0,0,0,0,0,0,0,0,5.30735201660839,0,0,0,0,0,0,0,0,0,0,0,0
"Gpt2",0,1.72622088460951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpx1",0,7.38192358211884,7.43604520875391,0,4.40471923218728,6.81642051042977,3.73661569819219,4.3657695124696,8.02199044343651,0,5.99448695069229,4.43772710838665,7.21069082308083,6.8933864820106,8.31814508170136,6.79732431726998,6.40306998593368,5.4680293304467,0,5.99204327617166,6.01164770061358,0,6.91401431935451,0,5.86105960312122,6.92229300983837,4.78779810710056,5.70210617784271,4.22770257471051,0,0,4.77143664674719,0,0,0,5.89282571195696,0,5.00621273449143,5.69083609791913,3.43506847432018,4.51682832539176,0,7.33060321466281,10.1063535545421,9.11278612898749
"Gpx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpx2-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpx3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpx4",4.90205427891354,4.91754155262137,6.31240560739698,0,4.60340083672368,0,0,0,5.0504755772035,0,6.19386634324858,0,0,0,5.34494564021475,4.18661940394435,5.6017113711722,2.49903200943683,5.21449009674798,5.38555873421303,0,0,0,0,0,0,3.66414146834568,5.31700371685355,5.01047551614123,0,0,0,0,0,0,5.08958713010833,7.17260752175225,0,3.56766712731665,0,3.12994897612567,0,5.35959144809236,0,5.67412728360073
"Gpx5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpx6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpx7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29319204928885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpx8",0,7.09414104142802,8.33722493901167,8.519970353333,0,0,3.78895710383395,0,0,5.37186897386603,8.85530143836792,0,7.55428953814886,5.53164346133736,0,0,3.87138041385414,2.35195900303714,0,0,7.58893196028386,0,3.79715827793319,5.96328683890514,0,0,0,0,0,0,0,0,0,0,5.98644279251951,6.75297600129921,0,5.64468405915241,0,9.29570006905183,0,0,0,0,6.84580364621588
"Gramd1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63112757023346,0,0,0,0,0,0,0,0,0,0,0,0
"Gramd1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2849523238058,0,0,0,0,0,0,0,0,0
"Gramd1c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97774242776631,0,0,0,0,0,0,0,0,0,0
"Gramd2",0,0,3.06999596812223,0,0,0,0,0,0,0,0,6.29665379142095,0,0,0,4.94886712349303,0,0,0,4.30571521868735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31898379800925
"Gramd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gramd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327227467761286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grap2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grasp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grb10",0,3.80316502815218,0,0,0,0,1.33826466115929,0,2.43461755332179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27680184748075,0,0,0,0,0,0,0,0,0,0,0,0,2.7391417003272,0,0,0,0
"Grb14",0,5.47527299189062,0,0,0,6.13302093356151,0,6.27094561924197,4.80157774262931,0,0,3.38045240672816,2.97835673383793,5.74864638845436,4.68866714405853,2.94570507806508,0,3.8237595487966,0,3.71061360238268,6.04167010184265,0,0,0,0,0,0,6.0616336488189,6.08625301621853,0,0,0,4.12155423812539,0,0,0,0,0,4.63912795197862,0,2.88251980370778,0,7.08577517428575,0,5.39491193948721
"Grb2",0,0,0,0,0,0,3.25306951967154,0,0,0,0,0,3.52718296344941,0,0,2.4990473217178,0,0,0,0,0,0,0,0,0,0,0.96783261098949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grb7",0,0,0,0,0,0,0,0,0,5.75713795327631,6.79470177757515,4.64893706048382,0,0,0,1.04665169993559,0,0,0,5.26828840988677,0,0,0,0,0,0,0,3.16051848751112,0,0,0,0,3.80599402506675,0,0,0,0,0,0,0,0,0,0,0,0
"Grcc10",0,3.3199444688378,0,0,7.17618312449247,5.18260887936708,0,5.54711046222554,0,0,0,0,0,5.08090491258384,6.31894223519316,0,0,0,0,5.39025839622011,0,0,0,0,0,0,3.64920155888786,4.72914486459171,0,0,7.21933311386268,0,0,0,0,5.06348137074774,0,0,0,0,6.11404629785443,0,3.34984647315466,0,6.70999361281267
"Greb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greb1l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734057076492441,0,0,0,0,0,0,0
"Grem1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grem2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grhl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grhl2",0,2.65939486426034,0,0,0,0,0,0,0,0,0,4.53821532139083,0,0,0,0,0,0,0,0.69742689062806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47820820381648,0,0,0,0,0,0
"Grhl3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grhpr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73537865882719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gria1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gria2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gria3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gria4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grid1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grid2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grid2ip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grifin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grik1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grik2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grik3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grik4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grik5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grin2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grin2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grin2c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grin2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grin3a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grin3b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grina",0,3.32234641579562,2.71838135516641,0,0,0,0,4.36316406692223,0,0,0,0,0,5.7816928064694,0,0,0,0,0,0,0,6.62843241638287,0,0,0,0,0,0,0,0,0,0,4.36115775128742,0,0,0,0,4.77663568643087,0,0,0,0,0,0,0
"Grip1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grip2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22928027905873,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gripap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79285535236249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grk4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grk5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63616752554982,0,0,0,0,0
"Grk6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573471478500071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32006581685687,0,0
"Grlf1",0,0,0,0,0,5.14895850164318,0,0,0,0,0,0,0,2.63115784389935,1.89832446011337,0,0,0,0,0,1.32433826665315,0,0,0,2.1079020819083,0,0,0,0,0,1.77949507166919,1.50019017984198,0,0,2.67034863020165,0,0,0,0,0,0,0,0,0,0
"Grm1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grm3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2550323477386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grm4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grm5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grm6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grm7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grm8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grn",0,3.98003444276389,0,0,0,0,0,0,0,0,0,0,0,4.37616533693793,0,0,0,0,0,0,0,0,0,0,4.31039829262647,6.0091567891713,5.78709024358206,0,1.90694830225603,0,0,0,0,7.17051598459925,0,0,0,0,0,0,0,0,0,0,0
"Grp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grpel1",0,0,1.65158216089268,0,0,0,0,1.48957376213024,0,0,0,0,0,4.71395969833784,3.60030543978534,0,0,0,0,0,0,0,0,4.43570192696393,0,0,0,0.646853878942683,0,0,0,0,0,0,0,2.02281165091563,0,0,4.29628118958174,0,0,0,4.82452857194998,0,0
"Grpel2",0,1.54711416484082,0,0,0,6.23716788651646,0,5.21933117757889,0,0,3.8184108972049,0,0,0,0,0,0,0,0,0,3.15211688152894,0,0,3.14222553217214,0,0,0,2.67554723524462,0,0,0,0,0,0,0,1.73062691454674,0,0,0,0,0,0,0,8.92076371933124,0
"Grpr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grrp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grsf1",7.58980093186451,0,5.14840539899287,0,0,0,0,0,0,2.93414658074657,0,0,0,0,6.47444415554975,1.03107754253624,0,0,0,0,0,0,0,0,0,0,0,0,6.09685427891837,0,0,6.84196054307878,0,0,0,0,0,0,0,0,0,0,2.777318710176,0,0
